Company Name,Exchange:Ticker,S&P Entity ID,Industry Classifications,Company Type,Exchanges [Primary Listing],Exchanges [Secondary Listings],Website,Geographic Region,Headquarters - Country,Offices,Primary Address
"DASAN Zhone Solutions, Inc. (NasdaqCM:DZSI)",NasdaqCM:DZSI,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.dasanzhone.com,United States and Canada,United States,"Headquarters
7195 Oakport Street 
Oakland, California    94621
United States
Main Phone: 510-777-7000
Main Fax: 510-777-7001","Headquarters
7195 Oakport Street 
Oakland, California    94621
United States
Main Phone: 510-777-7000
Main Fax: 510-777-7001"
Data I/O Corporation (NasdaqCM:DAIO),NasdaqCM:DAIO,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.dataio.com,United States and Canada,United States,"Headquarters
6645 185th Avenue NE
Suite 100 
Redmond, Washington    98052
United States
Main Phone: 425-881-6444
Main Fax: 425-867-6972
Other Phone: 800-426-1045","Headquarters
6645 185th Avenue NE
Suite 100 
Redmond, Washington    98052
United States
Main Phone: 425-881-6444
Main Fax: 425-867-6972
Other Phone: 800-426-1045"
Datawatch Corporation (NasdaqCM:DWCH),NasdaqCM:DWCH,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.datawatch.com,United States and Canada,United States,"Headquarters
4 Crosby Drive 
Bedford, Massachusetts    01730
United States
Main Phone: 978-441-2200
Main Fax: 978-441-1114
Other Phone: 800-445-3311","Headquarters
4 Crosby Drive 
Bedford, Massachusetts    01730
United States
Main Phone: 978-441-2200
Main Fax: 978-441-1114
Other Phone: 800-445-3311"
"Determine, Inc. (NasdaqCM:DTRM)",NasdaqCM:DTRM,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.determine.com,United States and Canada,United States,"Headquarters
615 West Carmel Drive
Suite 100 
Carmel, Indiana    46032
United States
Main Phone: 650-532-1500","Headquarters
615 West Carmel Drive
Suite 100 
Carmel, Indiana    46032
United States
Main Phone: 650-532-1500"
"DHI Group, Inc. (NYSE:DHX)",NYSE:DHX,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.dhigroupinc.com,United States and Canada,United States,"Headquarters
1040 Avenue of the Americas
8th Floor 
New York, New York    10018
United States
Main Phone: 212-725-6550","Headquarters
1040 Avenue of the Americas
8th Floor 
New York, New York    10018
United States
Main Phone: 212-725-6550"
"Diebold Nixdorf, Incorporated (NYSE:DBD)",NYSE:DBD,105804,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.dieboldnixdorf.com/en-us,United States and Canada,United States,"Headquarters
5995 Mayfair Road
PO Box 3077 
North Canton, Ohio    44720
United States
Main Phone: 330-490-4000","Headquarters
5995 Mayfair Road
PO Box 3077 
North Canton, Ohio    44720
United States
Main Phone: 330-490-4000"
Digi International Inc. (NasdaqGS:DGII),NasdaqGS:DGII,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.digi.com,United States and Canada,United States,"Headquarters
11001 Bren Road East 
Minnetonka, Minnesota    55343
United States
Main Phone: 952-912-3444
Main Fax: 952-912-4952
Other Phone: 877-912-3444","Headquarters
11001 Bren Road East 
Minnetonka, Minnesota    55343
United States
Main Phone: 952-912-3444
Main Fax: 952-912-4952
Other Phone: 877-912-3444"
Digimarc Corporation (NasdaqGS:DMRC),NasdaqGS:DMRC,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.digimarc.com,United States and Canada,United States,"Headquarters
9405 SW Gemini Drive 
Beaverton, Oregon    97008
United States
Main Phone: 503-469-4800
Other Phone: 800-344-4627","Headquarters
9405 SW Gemini Drive 
Beaverton, Oregon    97008
United States
Main Phone: 503-469-4800
Other Phone: 800-344-4627"
"Digital Ally, Inc. (NasdaqCM:DGLY)",NasdaqCM:DGLY,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.digitalallyinc.com,United States and Canada,United States,"Headquarters
9705 Loiret Boulevard 
Lenexa, Kansas    66219
United States
Main Phone: 913-814-7774
Other Phone: 800-440-4947","Headquarters
9705 Loiret Boulevard 
Lenexa, Kansas    66219
United States
Main Phone: 913-814-7774
Other Phone: 800-440-4947"
"Digital Turbine, Inc. (NasdaqCM:APPS)",NasdaqCM:APPS,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.digitalturbine.com,United States and Canada,United States,"Headquarters
1300 Guadalupe Street
Suite 302 
Austin, Texas    78701
United States
Main Phone: 512-387-7717","Headquarters
1300 Guadalupe Street
Suite 302 
Austin, Texas    78701
United States
Main Phone: 512-387-7717"
Diodes Incorporated (NasdaqGS:DIOD),NasdaqGS:DIOD,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.diodes.com,United States and Canada,United States,"Headquarters
4949 Hedgcoxe Road
Suite 200 
Plano, Texas    75024
United States
Main Phone: 972-987-3900
Main Fax: 972-731-3510

Delaware
United States","Headquarters
4949 Hedgcoxe Road
Suite 200 
Plano, Texas    75024
United States
Main Phone: 972-987-3900
Main Fax: 972-731-3510"
"Document Security Systems, Inc. (AMEX:DSS)",AMEX:DSS,-,Information Technology (Primary),Public Company,NYSE MKT LLC (AMEX),-,www.dsssecure.com,United States and Canada,United States,"Headquarters
200 Canal View Boulevard
Suite 300 
Rochester, New York    14614
United States
Main Phone: 585-325-3610
Main Fax: 585-325-2977","Headquarters
200 Canal View Boulevard
Suite 300 
Rochester, New York    14614
United States
Main Phone: 585-325-3610
Main Fax: 585-325-2977"
"Dolby Laboratories, Inc. (NYSE:DLB)",NYSE:DLB,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.dolby.com,United States and Canada,United States,"Headquarters
1275 Market Street 
San Francisco, California    94103
United States
Main Phone: 415-558-0200

Delaware
United States","Headquarters
1275 Market Street 
San Francisco, California    94103
United States
Main Phone: 415-558-0200"
"DSP Group, Inc. (NasdaqGS:DSPG)",NasdaqGS:DSPG,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.dspg.com,United States and Canada,United States,"5 Shenkar Street 
Herzliya    46120
Israel
Main Phone: 972 9 952 9696
Main Fax: 972 9 954 1234 

Headquarters
161 South San Antonio Road
Suite 10 
Los Altos, California    94022
United States
Main Phone: 408-986-4300
Main Fax: 408-986-4323

Delaware
United States","Headquarters
161 South San Antonio Road
Suite 10 
Los Altos, California    94022
United States
Main Phone: 408-986-4300
Main Fax: 408-986-4323"
"DST Systems, Inc. (NYSE:DST)",NYSE:DST,116222,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.dstsystems.com,United States and Canada,United States,"17 Dominion Street
4th Floor 
London, Greater London    EC2M 2EF
United Kingdom
Main Phone: 44 20 7628 1234

Delaware
United States

333 West 11th Street 
Detroit, Michigan
United States

Kansas City, Missouri
United States

Headquarters
333 West 11th Street 
Kansas City, Missouri    64105
United States
Main Phone: 816-435-1000","Headquarters
333 West 11th Street 
Kansas City, Missouri    64105
United States
Main Phone: 816-435-1000"
DXC Technology Company (NYSE:DXC),NYSE:DXC,596604,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.dxc.technology,United States and Canada,United States,"26 Talavera Road 
Macquarie Park, New South Wales    2113
Australia
Main Phone: 61 2 9034 3000

4th Floor, LSH Centre Tower A
No.8 Guangshun Avenue South
Chao Yang District 
Beijing    100102
China

Maruthi Concorde Business Park, Sy No: 30/3
Konappana Agrahara Village
Begur Hobli
Hosur Road 
Bangalore, Karnataka    560100
India

No.10A Jalan Bersatu 13/4
Section 13 
Petaling Jaya, Selangor    46200
Malaysia

1 Depot Close #03-01 
Singapore    109841
Singapore
Main Phone: 65 6809 9000

Calle Jose Echegaray 8
Las Rozas 
Madrid    28232
Spain

The Walbrook Building
25 Walbrook 
London    EC4N 8AQ
United Kingdom
Main Phone: 44 2036 046 999

5400 Legacy Drive 
Plano, Texas    75024
United States

1775 Tysons Boulevard 
Tysons, Virginia    22102
United States

Headquarters
1775 Tysons Boulevard 
Tysons, Virginia    22102
United States
Main Phone: 703-245-9675

3000 Hanover Street 
Palo Alto, California    94304
United States

Nevada
United States","Headquarters
1775 Tysons Boulevard 
Tysons, Virginia    22102
United States
Main Phone: 703-245-9675"
Dynasil Corporation of America (NasdaqCM:DYSL),NasdaqCM:DYSL,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.dynasil.com,United States and Canada,United States,"Headquarters
313 Washington Street
Suite 403 
Newton, Massachusetts    02458
United States
Main Phone: 617-668-6855
Main Fax: 617-668-6992","Headquarters
313 Washington Street
Suite 403 
Newton, Massachusetts    02458
United States
Main Phone: 617-668-6855
Main Fax: 617-668-6992"
Eastman Kodak Company (NYSE:KODK),NYSE:KODK,100713,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.kodak.com,United States and Canada,United States,"Roznavska 1 
Bratislava - Nove Mesto    83104
Slovakia

100 Century Center Court
Suite 600 
San Jose, California    96112
United States
Main Phone: 408-689-1008
Main Fax: 408-487-4044

New Jersey
United States

Headquarters
343 State Street 
Rochester, New York    14650
United States
Main Phone: 585-724-4000","Headquarters
343 State Street 
Rochester, New York    14650
United States
Main Phone: 585-724-4000"
eBay Inc. (NasdaqGS:EBAY),NasdaqGS:EBAY,460609,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.ebay.com,United States and Canada,United States,"Amsterdam
Netherlands

Zurich
Switzerland

Headquarters
2025 Hamilton Avenue 
San Jose, California    95125
United States
Main Phone: 408-376-7400","Headquarters
2025 Hamilton Avenue 
San Jose, California    95125
United States
Main Phone: 408-376-7400"
"Ebix, Inc. (NasdaqGS:EBIX)",NasdaqGS:EBIX,553873,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.ebix.com,United States and Canada,United States,"Headquarters
1 Ebix Way 
Johns Creek, Georgia    30097
United States
Main Phone: 678-281-2020
Main Fax: 678-281-2019","Headquarters
1 Ebix Way 
Johns Creek, Georgia    30097
United States
Main Phone: 678-281-2020
Main Fax: 678-281-2019"
Echelon Corporation (NasdaqGS:ELON),NasdaqGS:ELON,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.echelon.com,United States and Canada,United States,"Headquarters
2901 Patrick Henry Drive 
Santa Clara, California    95054
United States
Main Phone: 408-938-5200
Main Fax: 408-790-3800
Other Phone: 888-324-3566","Headquarters
2901 Patrick Henry Drive 
Santa Clara, California    95054
United States
Main Phone: 408-938-5200
Main Fax: 408-790-3800
Other Phone: 888-324-3566"
EchoStar Corporation (NasdaqGS:SATS),NasdaqGS:SATS,575646,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.echostar.com,United States and Canada,United States,"Headquarters
100 Inverness Terrace East 
Englewood, Colorado    80112
United States
Main Phone: 303-706-4000

Nevada
United States","Headquarters
100 Inverness Terrace East 
Englewood, Colorado    80112
United States
Main Phone: 303-706-4000"
"Edgewater Technology, Inc. (NasdaqGM:EDGW)",NasdaqGM:EDGW,-,Information Technology (Primary),Public Company,Nasdaq Global Market (NasdaqGM),-,www.edgewater.com,United States and Canada,United States,"Headquarters
200 Harvard Mill Square
Suite 210 
Wakefield, Massachusetts    01880
United States
Main Phone: 781-246-3343
Main Fax: 781-246-5903","Headquarters
200 Harvard Mill Square
Suite 210 
Wakefield, Massachusetts    01880
United States
Main Phone: 781-246-3343
Main Fax: 781-246-5903"
eGain Corporation (NasdaqCM:EGAN),NasdaqCM:EGAN,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.egain.com,United States and Canada,United States,"San Francisco, California
United States

Headquarters
1252 Borregas Avenue 
Sunnyvale, California    94089
United States
Main Phone: 408-636-4500
Main Fax: 408-636-4400
Other Phone: 888-603-4246","Headquarters
1252 Borregas Avenue 
Sunnyvale, California    94089
United States
Main Phone: 408-636-4500
Main Fax: 408-636-4400
Other Phone: 888-603-4246"
"Electro Scientific Industries, Inc. (NasdaqGS:ESIO)",NasdaqGS:ESIO,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.esi.com,United States and Canada,United States,"Headquarters
13900 NW Science Park Drive 
Portland, Oregon    97229
United States
Main Phone: 503-641-4141
Main Fax: 503-671-5551","Headquarters
13900 NW Science Park Drive 
Portland, Oregon    97229
United States
Main Phone: 503-641-4141
Main Fax: 503-671-5551"
"Electro-Sensors, Inc. (NasdaqCM:ELSE)",NasdaqCM:ELSE,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.electro-sensors.com,United States and Canada,United States,"Headquarters
6111 Blue Circle Drive 
Minnetonka, Minnesota    55343
United States
Main Phone: 952-930-0100
Main Fax: 952-930-0130
Other Phone: 800-328-6170","Headquarters
6111 Blue Circle Drive 
Minnetonka, Minnesota    55343
United States
Main Phone: 952-930-0100
Main Fax: 952-930-0130
Other Phone: 800-328-6170"
Electronic Arts Inc. (NasdaqGS:EA),NasdaqGS:EA,376894,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.ea.com,United States and Canada,United States,"Headquarters
209 Redwood Shores Parkway 
Redwood City, California    94065
United States
Main Phone: 650-628-1500

5510 Lincoln Boulevard
Suite 100 
Playa Vista, California
United States
Main Phone: 310-754-7000

Delaware
United States","Headquarters
209 Redwood Shores Parkway 
Redwood City, California    94065
United States
Main Phone: 650-628-1500"
"Electronics for Imaging, Inc. (NasdaqGS:EFII)",NasdaqGS:EFII,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.efi.com,United States and Canada,United States,"Headquarters
6750 Dumbarton Circle 
Fremont, California    94555
United States
Main Phone: 650-357-3500
Main Fax: 650-357-3907

Delaware
United States","Headquarters
6750 Dumbarton Circle 
Fremont, California    94555
United States
Main Phone: 650-357-3500
Main Fax: 650-357-3907"
"Ellie Mae, Inc. (NYSE:ELLI)",NYSE:ELLI,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.elliemae.com,United States and Canada,United States,"Headquarters
4420 Rosewood Drive
Suite 500 
Pleasanton, California    94588
United States
Main Phone: 925-227-7000
Main Fax: 925-227-9030
Other Phone: 800-777-1718","Headquarters
4420 Rosewood Drive
Suite 500 
Pleasanton, California    94588
United States
Main Phone: 925-227-7000
Main Fax: 925-227-9030
Other Phone: 800-777-1718"
eMagin Corporation (AMEX:EMAN),AMEX:EMAN,-,Information Technology (Primary),Public Company,NYSE MKT LLC (AMEX),-,www.emagin.com,United States and Canada,United States,"Headquarters
2070 Route 52
Building 334 
Hopewell Junction, New York    12533
United States
Main Phone: 845-838-7900
Main Fax: 845-838-7901
Other Phone: 877-362-4461","Headquarters
2070 Route 52
Building 334 
Hopewell Junction, New York    12533
United States
Main Phone: 845-838-7900
Main Fax: 845-838-7901
Other Phone: 877-362-4461"
EMCORE Corporation (NasdaqGM:EMKR),NasdaqGM:EMKR,-,Information Technology (Primary),Public Company,Nasdaq Global Market (NasdaqGM),-,www.emcore.com,United States and Canada,United States,"Headquarters
2015 West Chestnut Street 
Alhambra, California    91803
United States
Main Phone: 626-293-3400
Main Fax: 626-293-3428","Headquarters
2015 West Chestnut Street 
Alhambra, California    91803
United States
Main Phone: 626-293-3400
Main Fax: 626-293-3428"
"Endurance International Group Holdings, Inc. (NasdaqGS:EIGI)",NasdaqGS:EIGI,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.endurance.com,United States and Canada,United States,"Headquarters
10 Corporate Drive
Suite 300 
Burlington, Massachusetts    01803
United States
Main Phone: 781-852-3200","Headquarters
10 Corporate Drive
Suite 300 
Burlington, Massachusetts    01803
United States
Main Phone: 781-852-3200"
"Entegris, Inc. (NasdaqGS:ENTG)",NasdaqGS:ENTG,561250,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.entegris.com,United States and Canada,United States,"Headquarters
129 Concord Road 
Billerica, Massachusetts    01821
United States
Main Phone: 978-436-6500
Main Fax: 978-436-6735

117 Jonathan Boulevard North 
Chaska, Minnesota    55318
United States","Headquarters
129 Concord Road 
Billerica, Massachusetts    01821
United States
Main Phone: 978-436-6500
Main Fax: 978-436-6735"
"Envestnet, Inc. (NYSE:ENV)",NYSE:ENV,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.envestnet.com,United States and Canada,United States,"Headquarters
35 East Wacker Drive
Suite 2400 
Chicago, Illinois    60601
United States
Main Phone: 312-827-2800
Main Fax: 312-827-2801
Other Phone: 866-924-8912","Headquarters
35 East Wacker Drive
Suite 2400 
Chicago, Illinois    60601
United States
Main Phone: 312-827-2800
Main Fax: 312-827-2801
Other Phone: 866-924-8912"
